cluster_name,target_mode,passengers_count,up_down,line_direction,timelaps,goal,line
CURIE - VERCORS,A pied,136.21903507890002,down,ALL,ALL,ALL,ligne-c6
LOUIS MAISONNAT,A pied,433.4122437444997,down,ALL,ALL,ALL,ligne-c6
ARISTIDE BERGES,A pied,537.5958412611001,down,ALL,ALL,ALL,ligne-c6
LES ILES,A pied,67.2701276126,down,ALL,ALL,ALL,ligne-c6
SEYSSINET-PARISET HOTEL DE VILLE,A pied,285.1491395885999,down,ALL,ALL,ALL,ligne-c6
L'ARCHE,A pied,98.66118763569997,down,ALL,ALL,ALL,ligne-c6
BEAU SITE (SEYSSINET),A pied,175.95358933350013,down,ALL,ALL,ALL,ligne-c6
LA PLAINE,A pied,143.52362147000008,down,ALL,ALL,ALL,ligne-c6
GRAND PRE - CENTRE SUD,A pied,193.18066244090014,down,ALL,ALL,ALL,ligne-c6
TUILERIE,A pied,62.1941954908,down,ALL,ALL,ALL,ligne-c6
LE PRISME,A pied,187.52978743980003,down,ALL,ALL,ALL,ligne-c6
SEYSSINS RONDEAU,A pied,194.55323107590007,down,ALL,ALL,ALL,ligne-c6
LE RONDEAU,A pied,237.05693632310008,down,ALL,ALL,ALL,ligne-c6
STADE LESDIGUIERES,A pied,269.6002858888002,down,ALL,ALL,ALL,ligne-c6
VERLAINE,A pied,212.8039507223,down,ALL,ALL,ALL,ligne-c6
MAISON DES ANCIENS,A pied,311.80347341449993,down,ALL,ALL,ALL,ligne-c6
EDMOND ESMONIN,A pied,349.0510618709,down,ALL,ALL,ALL,ligne-c6
GRAND'PLACE,A pied,693.3056551993989,down,ALL,ALL,ALL,ligne-c6
RAYMOND CHANAS,A pied,148.00061999990004,down,ALL,ALL,ALL,ligne-c6
COLLEGE DES SAULES,A pied,153.45424448800003,down,ALL,ALL,ALL,ligne-c6
GENERAL DE GAULLE,A pied,124.53587877479995,down,ALL,ALL,ALL,ligne-c6
LA CHATELIERE,A pied,20.8390388689,down,ALL,ALL,ALL,ligne-c6
LE MARAIS,A pied,140.92472852490002,down,ALL,ALL,ALL,ligne-c6
CHOPIN,A pied,405.7680543572991,down,ALL,ALL,ALL,ligne-c6
ZELLA MELHIS,A pied,216.0867068650001,down,ALL,ALL,ALL,ligne-c6
8 MAI 1945,A pied,130.87335252219992,down,ALL,ALL,ALL,ligne-c6
ETIENNE GRAPPE,A pied,463.5723317805005,down,ALL,ALL,ALL,ligne-c6
PABLO NERUDA,A pied,262.52549484870025,down,ALL,ALL,ALL,ligne-c6
HENRI WALLON,A pied,445.92955109360025,down,ALL,ALL,ALL,ligne-c6
PRESQU'ILE,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c6
MARTYRS - RESISTANCE,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c6
CHAMECHAUDE,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c6
LA SURE,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c6
SAINT-EYNARD (FONTAINE),Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c6
CHARMETTES,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c6
RUE PASTEUR,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c6
CURIE - VERCORS,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c6
LOUIS MAISONNAT,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c6
ARISTIDE BERGES,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c6
LES ILES,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c6
SEYSSINET-PARISET HOTEL DE VILLE,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c6
L'ARCHE,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c6
BEAU SITE (SEYSSINET),Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c6
LA PLAINE,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c6
GRAND PRE - CENTRE SUD,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c6
TUILERIE,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c6
LE PRISME,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c6
SEYSSINS RONDEAU,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c6
LE RONDEAU,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c6
STADE LESDIGUIERES,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c6
VERLAINE,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c6
MAISON DES ANCIENS,Mode non précisé,0.0,down,ALL,ALL,ALL,ligne-c6
