cluster_name,target_line,passengers_count,up_down,line_direction,timelaps,goal,line
PRESQU'ILE,Ligne 5100,13.0710339889,up,ALL,ALL,ALL,tram-b
PLAINE DES SPORTS,Tram D,0.0,up,ALL,ALL,ALL,tram-b
GIERES GARE - UNIVERSITES (TRAM),Tram D,0.0,up,ALL,ALL,ALL,tram-b
MAYENCIN - CHAMP ROMAN,Tram D,0.0,up,ALL,ALL,ALL,tram-b
CONDILLAC - UNIVERSITES,Tram D,0.0,up,ALL,ALL,ALL,tram-b
BIBLIOTHEQUES UNIVERSITAIRES,Tram D,0.0,up,ALL,ALL,ALL,tram-b
GABRIEL FAURE,Tram D,0.0,up,ALL,ALL,ALL,tram-b
LES TAILLEES - UNIVERSITES,Tram D,345.18669480279976,up,ALL,ALL,ALL,tram-b
GRAND SABLON,Tram D,0.0,up,ALL,ALL,ALL,tram-b
MICHALLON,Tram D,0.0,up,ALL,ALL,ALL,tram-b
LA TRONCHE HOPITAL,Tram D,0.0,up,ALL,ALL,ALL,tram-b
ILE VERTE,Tram D,0.0,up,ALL,ALL,ALL,tram-b
NOTRE-DAME - MUSEE,Tram D,0.0,up,ALL,ALL,ALL,tram-b
SAINTE-CLAIRE - LES HALLES,Tram D,0.0,up,ALL,ALL,ALL,tram-b
HUBERT DUBEDOUT - MAISON DU TOURISME,Tram D,0.0,up,ALL,ALL,ALL,tram-b
VICTOR HUGO,Tram D,0.0,up,ALL,ALL,ALL,tram-b
ALSACE-LORRAINE,Tram D,0.0,up,ALL,ALL,ALL,tram-b
GARES,Tram D,0.0,up,ALL,ALL,ALL,tram-b
SAINT-BRUNO (TRAM),Tram D,0.0,up,ALL,ALL,ALL,tram-b
PALAIS DE JUSTICE,Tram D,0.0,up,ALL,ALL,ALL,tram-b
CITE INTERNATIONALE,Tram D,0.0,up,ALL,ALL,ALL,tram-b
CEA - CAMBRIDGE,Tram D,0.0,up,ALL,ALL,ALL,tram-b
PRESQU'ILE,Tram D,0.0,up,ALL,ALL,ALL,tram-b
PLAINE DES SPORTS,Ligne non précisée,0.0,up,ALL,ALL,ALL,tram-b
GIERES GARE - UNIVERSITES (TRAM),Ligne non précisée,0.0,up,ALL,ALL,ALL,tram-b
MAYENCIN - CHAMP ROMAN,Ligne non précisée,0.0,up,ALL,ALL,ALL,tram-b
CONDILLAC - UNIVERSITES,Ligne non précisée,0.0,up,ALL,ALL,ALL,tram-b
BIBLIOTHEQUES UNIVERSITAIRES,Ligne non précisée,0.0,up,ALL,ALL,ALL,tram-b
GABRIEL FAURE,Ligne non précisée,0.0,up,ALL,ALL,ALL,tram-b
LES TAILLEES - UNIVERSITES,Ligne non précisée,0.0,up,ALL,ALL,ALL,tram-b
GRAND SABLON,Ligne non précisée,0.0,up,ALL,ALL,ALL,tram-b
MICHALLON,Ligne non précisée,0.0,up,ALL,ALL,ALL,tram-b
LA TRONCHE HOPITAL,Ligne non précisée,0.0,up,ALL,ALL,ALL,tram-b
ILE VERTE,Ligne non précisée,0.0,up,ALL,ALL,ALL,tram-b
NOTRE-DAME - MUSEE,Ligne non précisée,0.0,up,ALL,ALL,ALL,tram-b
SAINTE-CLAIRE - LES HALLES,Ligne non précisée,0.0,up,ALL,ALL,ALL,tram-b
HUBERT DUBEDOUT - MAISON DU TOURISME,Ligne non précisée,0.0,up,ALL,ALL,ALL,tram-b
VICTOR HUGO,Ligne non précisée,0.0,up,ALL,ALL,ALL,tram-b
